set F := 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 ;
set J := 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 ;
param: b q := 
25  4    4    4    1    2    4    4    3    1    4    3    1    3    2    3    1    2    4    4    1    3    2    2    2    3    1    3    2    1    4    3    4    1    1    3    2    3    3    3    4    1    1    2    1    4    4    2    3    1    3   
26  2    1    4    4    4    1    2    3    2    4    1    2    2    2    2    2    3    3    4    1    3    2    2    4    1    2    1    3    2    3    1    1    1    3    2    2    1    4    1    4    2    2    3    1    1    1    2    2    3    3   
27  2    2    4    2    1    3    4    4    4    2    2    3    3    1    3    3    4    4    3    4    3    2    3    1    1    4    3    1    4    3    3    4    3    2    2    1    3    1    2    4    3    3    4    4    1    1    2    2    2    3   
28  2    1    3    2    3    3    2    4    4    4    2    4    3    4    4    1    3    1    3    2    1    1    3    4    4    3    3    1    4    4    1    1    2    2    4    2    1    1    1    4    2    2    3    2    2    1    3    4    1    2   
29  2    1    2    2    2    2    4    1    4    4    1    4    2    2    1    4    1    2    2    3    4    2    1    4    4    1    3    3    2    1    3    2    2    1    4    1    4    2    4    1    2    3    4    1    4    1    4    4    3    1   
30  3    3    1    1    4    2    2    3    3    2    3    4    2    2    1    3    3    1    3    4    4    4    3    3    1    3    3    2    4    1    1    1    4    1    2    2    4    2    2    3    4    2    2    4    2    1    4    1    3    2   
31  4    4    1    4    2    4    1    2    4    2    4    3    3    1    2    4    2    2    2    3    4    1    3    4    3    4    3    1    3    2    2    1    3    2    1    3    3    4    4    4    4    2    4    1    2    4    4    2    2    2   
32  2    3    1    1    2    1    3    4    4    3    3    2    2    3    1    2    3    2    3    3    3    3    3    2    1    1    2    3    3    2    2    2    2    2    3    1    1    2    3    3    3    3    2    1    1    4    4    1    4    1   
33  2    2    1    4    1    4    4    4    4    1    3    1    4    4    2    4    1    3    3    1    1    1    1    2    2    3    3    3    4    1    2    3    1    2    2    4    2    1    2    2    4    2    3    4    3    4    1    4    4    4   
34  3    3    4    4    3    1    3    3    1    4    2    2    1    2    3    3    2    4    2    4    4    2    3    2    1    2    1    3    4    3    2    2    3    3    2    3    1    3    3    2    1    2    4    3    3    4    1    4    4    1   
35  3    3    2    4    4    1    1    1    4    4    4    3    3    1    3    1    2    2    1    2    4    1    4    1    4    2    1    4    1    3    3    1    4    1    3    4    2    1    3    1    1    1    1    3    4    2    2    1    4    1   
36  4    1    2    4    4    4    1    1    1    1    3    4    1    2    3    4    4    3    3    4    4    4    3    4    1    2    2    3    3    4    3    3    2    4    3    3    2    1    3    4    4    4    2    4    4    1    2    3    1    2   
37  2    3    3    4    4    4    3    3    1    3    2    4    4    4    3    2    3    3    1    4    3    2    4    2    3    1    4    2    1    3    3    4    4    1    4    4    2    4    2    2    3    4    1    1    1    3    1    2    4    3   
38  4    4    3    4    1    4    1    3    3    3    1    3    3    1    3    3    2    1    2    1    4    2    1    1    1    2    2    3    1    3    4    3    2    2    4    1    3    2    4    4    3    2    2    1    1    2    1    3    4    3   
39  4    4    1    4    2    2    2    2    4    2    2    1    1    3    1    1    1    3    4    2    1    4    3    3    2    3    3    4    3    4    1    3    2    4    4    4    1    4    1    3    4    1    1    2    3    2    1    3    4    1   
40  2    3    3    4    3    3    1    3    4    3    1    1    2    1    3    1    2    4    2    3    3    2    4    1    3    2    1    3    2    3    2    2    4    2    4    4    4    1    3    3    1    3    3    3    3    1    1    3    2    2   
41  4    1    1    3    4    2    1    1    2    1    4    4    4    1    1    1    2    1    4    1    3    4    1    3    3    3    2    4    4    1    1    3    3    3    2    2    2    1    1    1    2    4    1    4    4    3    2    3    3    4   
42  1    3    1    1    1    1    2    3    3    1    2    4    1    3    4    2    1    3    3    2    1    4    1    4    2    1    1    1    2    1    4    1    4    4    1    4    4    2    2    4    3    4    2    2    4    3    1    4    1    1   
43  3    3    2    4    3    4    4    3    1    1    3    4    4    2    4    1    3    1    4    4    4    1    4    4    2    2    2    3    4    1    2    4    2    4    3    1    2    1    1    2    3    1    2    2    4    3    2    3    1    1   
44  1    3    3    1    2    4    3    2    4    2    1    4    3    3    3    1    2    4    1    4    3    1    3    3    3    1    1    2    4    3    2    1    2    1    1    3    4    3    4    2    1    4    1    1    2    4    2    4    1    2   
45  2    1    1    2    4    1    2    4    4    2    1    4    2    1    1    3    4    1    1    2    3    1    1    4    4    3    1    2    4    4    1    2    1    3    3    4    4    3    1    2    2    2    2    1    1    2    4    1    1    1   
46  3    2    1    3    4    3    1    1    1    4    4    4    1    1    1    3    2    3    4    3    4    2    1    4    2    2    4    4    4    2    4    4    4    1    3    1    4    1    3    3    1    3    3    3    3    2    2    2    1    4   
47  3    2    4    3    4    3    3    4    4    1    3    4    4    3    4    3    2    4    2    2    1    3    1    3    3    3    2    1    1    4    1    3    1    3    4    1    3    4    4    1    4    1    4    2    4    1    1    1    4    3   
48  3    3    4    4    3    4    3    2    4    3    2    3    1    1    4    1    2    3    1    1    4    1    4    4    2    2    2    2    2    1    2    3    2    3    2    2    3    3    4    4    1    4    2    3    1    1    3    3    1    1   
49  1    4    1    1    4    1    1    3    2    1    1    1    1    4    1    1    3    3    2    3    3    4    4    2    4    4    2    2    3    4    3    3    1    1    4    2    4    2    2    1    4    2    2    3    1    4    1    2    3    4   
50  1    1    3    1    3    3    3    4    2    2    4    3    2    4    4    1    4    3    2    2    4    4    3    3    4    4    2    3    1    4    2    3    1    4    3    3    2    4    3    3    3    2    2    2    1    3    3    1    3    2   
51  3    1    2    4    1    1    3    2    4    4    3    2    4    3    4    2    3    1    3    3    3    1    3    3    2    1    2    3    3    3    4    1    1    4    2    3    1    1    4    1    2    1    3    3    3    1    4    4    2    2   
52  3    3    3    3    2    4    3    2    1    2    3    4    4    1    1    3    2    4    2    4    3    1    3    3    2    2    2    1    1    1    3    3    3    4    1    4    4    3    4    1    4    3    2    1    2    3    3    3    2    3   
53  1    4    4    3    1    2    1    3    3    2    1    3    4    1    4    4    2    2    4    3    2    2    3    1    1    4    2    1    2    3    3    1    1    2    1    3    2    1    3    1    3    4    1    3    2    2    4    1    1    2   
54  1    4    4    3    1    2    2    4    2    3    3    4    2    4    2    3    2    1    2    4    1    4    4    1    4    4    2    3    1    4    2    4    3    4    1    3    4    2    4    1    2    2    3    1    3    1    4    2    3    1   
55  2    4    3    2    4    2    1    3    1    4    4    2    1    3    3    1    4    3    3    1    1    2    3    2    1    3    2    4    3    3    2    3    1    4    2    3    1    4    2    1    3    4    1    2    1    1    1    1    4    2   
56  3    4    3    3    4    3    1    3    4    4    1    2    4    3    3    4    2    3    3    3    4    2    1    1    3    4    2    3    2    4    2    3    4    3    3    1    4    1    2    4    1    2    1    1    1    2    3    2    1    2   
57  2    4    3    4    4    4    2    4    3    3    3    4    4    3    1    4    1    4    1    4    1    3    2    1    3    2    1    2    1    2    3    2    2    3    2    4    4    3    3    3    2    4    4    3    1    1    4    3    1    2   
58  1    3    3    2    1    2    2    1    1    4    2    2    3    3    1    3    4    3    4    4    3    3    4    1    1    2    2    1    3    3    1    3    3    4    4    4    3    3    2    2    2    1    3    3    4    4    3    1    1    4   
59  3    3    4    4    3    2    3    1    4    4    4    4    4    2    1    4    4    1    3    3    4    2    1    2    2    1    1    1    3    3    4    1    1    4    3    4    2    3    4    4    3    2    4    2    1    4    2    2    2    4   
60  4    3    1    3    3    2    3    2    1    3    3    3    4    4    1    3    2    4    2    3    4    3    1    1    4    2    2    4    3    3    4    3    4    1    1    1    2    4    3    2    1    2    1    1    2    2    1    4    4    3   
61  2    3    3    2    3    1    4    3    4    2    4    2    1    1    1    2    3    1    1    4    2    2    1    2    2    1    2    2    4    1    4    2    3    4    1    3    3    3    1    2    1    4    4    2    4    2    3    3    4    3   
62  4    3    2    4    4    3    2    2    3    4    2    3    3    2    1    1    3    1    4    4    1    3    1    3    3    4    2    1    2    3    4    3    4    4    4    2    3    4    2    3    2    4    4    1    1    4    2    3    2    3   
63  3    2    1    4    2    3    2    3    4    2    1    4    1    3    1    1    1    2    2    1    2    2    4    1    2    2    4    3    1    4    4    1    1    1    3    3    2    4    2    1    2    3    3    2    2    3    4    3    3    4   
64  2    4    1    4    1    2    2    1    4    3    3    4    4    1    3    3    4    3    1    1    3    2    1    2    2    3    2    3    4    1    1    2    1    3    2    1    2    2    2    1    4    3    3    3    4    1    1    4    3    4   
65  3    3    4    1    4    3    1    3    2    4    2    1    1    3    4    4    4    1    3    1    1    4    3    1    1    4    4    2    1    2    1    1    2    4    1    2    1    1    4    2    1    2    3    2    2    2    1    2    2    4   
66  3    2    1    4    2    2    1    2    4    3    4    1    1    1    2    1    4    3    4    3    3    4    1    4    4    1    1    3    3    4    4    1    2    4    2    3    1    1    3    3    3    2    3    4    1    4    2    3    1    1   
67  4    3    4    2    4    2    1    1    1    3    4    3    2    2    4    2    1    4    1    4    1    3    4    2    2    3    3    3    4    3    1    2    4    4    3    4    2    4    3    1    2    1    4    4    4    1    4    1    1    1   
68  1    4    3    1    4    2    4    4    4    4    2    1    3    4    3    1    3    1    2    3    2    3    4    3    3    2    3    3    3    1    4    2    2    4    4    2    4    4    4    1    3    1    4    2    3    4    4    1    3    1   
69  3    2    2    3    4    1    1    1    3    2    4    4    3    3    2    1    2    2    1    1    2    3    1    1    4    1    4    4    2    3    1    2    3    3    3    4    1    3    2    4    3    3    3    3    2    2    2    1    1    1   
70  3    3    4    4    1    4    2    2    1    4    4    4    2    4    4    2    2    4    4    2    3    3    3    3    1    1    3    4    4    2    1    3    4    1    3    4    1    1    4    4    1    3    1    2    4    4    2    3    4    1   
71  1    2    4    1    1    4    2    2    4    1    4    3    3    1    4    1    1    2    1    4    3    4    2    4    2    1    2    1    1    4    1    4    2    1    4    3    2    2    1    3    3    4    4    3    2    2    4    2    2    4   
72  3    4    3    1    1    1    1    2    2    1    3    4    3    4    3    2    4    3    1    4    4    4    4    3    2    1    2    4    3    1    1    1    2    3    1    1    1    1    4    1    3    3    4    3    1    1    3    3    2    2   
73  3    1    4    3    1    1    2    2    4    1    1    4    4    4    4    1    1    1    3    3    4    4    2    2    2    4    4    3    4    3    2    2    3    3    2    3    1    1    4    1    4    3    3    4    1    2    2    3    3    1   
74  1    2    1    1    2    1    3    1    1    2    4    1    2    1    3    1    4    4    1    4    2    3    4    1    1    2    2    2    2    3    1    4    4    2    2    2    1    1    1    4    3    4    4    3    2    1    1    2    2    3   
75  1    3    4    3    4    3    3    4    1    2    2    3    2    1    3    3    4    1    4    3    3    3    2    4    4    1    3    2    4    2    4    2    2    4    1    1    1    2    4    3    2    2    3    4    1    2    3    4    3    1   
76  2    3    4    1    4    3    3    4    2    3    1    3    4    1    1    4    4    2    2    3    4    4    1    2    2    4    3    1    4    2    1    2    3    4    3    2    2    3    4    2    2    4    1    3    1    4    2    3    1    3   
77  1    1    3    1    4    1    4    3    4    3    4    4    1    1    3    3    4    2    1    4    3    4    2    4    2    3    3    2    1    4    1    1    2    3    2    4    2    3    2    2    2    2    2    3    1    3    2    3    2    3   
78  2    4    2    1    4    4    3    1    2    1    4    1    2    1    3    3    3    3    4    3    3    1    4    3    1    1    1    1    3    4    2    3    1    2    1    3    2    3    2    4    2    1    1    1    2    4    4    1    3    3   
79  2    2    2    3    1    2    4    3    1    4    4    2    1    1    1    2    4    2    4    1    4    4    1    4    1    1    2    3    3    3    1    3    4    4    4    4    3    4    4    4    1    3    4    2    3    1    3    4    2    2   
80  2    1    1    1    2    4    4    3    2    3    2    2    1    3    3    1    1    2    3    3    2    2    4    1    4    4    4    1    4    2    4    2    2    3    1    4    2    4    3    2    3    1    2    2    2    2    1    2    3    4   
81  4    2    4    4    4    1    1    4    4    2    2    4    4    1    2    4    1    1    1    4    1    2    2    4    3    4    1    4    2    4    2    3    4    4    1    4    1    2    3    2    4    3    3    1    4    1    4    4    3    2   
82  3    2    2    4    2    4    1    3    2    4    2    3    4    2    4    1    3    1    2    4    4    3    3    3    1    3    3    3    1    4    3    2    3    1    1    1    4    2    4    2    3    3    4    3    3    4    3    2    1    1   
83  2    4    2    1    4    1    1    1    3    1    4    4    4    2    2    2    4    2    3    2    3    1    1    2    4    4    3    1    4    1    4    3    4    4    3    3    3    2    4    3    4    4    3    1    3    3    4    2    1    4   
84  1    3    3    3    2    4    3    2    3    2    2    4    2    4    3    3    4    3    1    3    1    3    4    3    2    1    2    4    1    4    2    4    1    3    2    4    3    1    4    3    2    4    1    1    3    2    4    1    3    1   
85  1    3    3    2    1    1    2    1    2    2    1    3    3    3    1    4    2    1    1    2    3    1    2    2    2    2    4    4    3    4    3    1    4    2    3    2    2    4    4    4    1    1    2    3    4    2    1    4    1    1   
86  2    3    2    2    3    3    1    2    4    3    3    2    2    2    3    1    4    4    2    2    4    1    3    1    4    4    1    2    1    4    3    1    1    3    2    1    1    3    3    1    3    1    1    3    4    1    1    1    2    2   
87  2    4    4    1    2    3    3    1    1    4    3    1    4    4    3    3    3    1    2    1    4    3    4    4    4    3    4    2    4    4    1    4    3    1    2    2    4    4    2    1    4    3    1    1    3    2    1    2    3    2   
88  2    3    3    2    2    3    3    1    4    1    2    3    2    1    2    3    4    4    1    4    2    1    1    1    4    4    3    4    3    2    3    2    4    2    4    2    1    3    3    3    2    3    2    2    1    4    3    1    2    1   
89  1    2    2    2    4    4    3    3    4    2    2    4    1    3    4    1    1    3    1    2    1    3    1    3    2    1    4    1    3    4    3    3    4    4    4    1    2    1    2    1    2    1    3    4    2    4    4    4    3    2   
90  3    2    4    3    1    3    2    3    2    1    3    2    2    4    3    1    4    3    3    2    1    1    2    2    1    2    2    4    1    1    2    2    1    4    2    4    2    4    1    3    3    3    1    3    3    3    2    3    2    4   
91  1    1    1    2    4    4    3    4    2    4    2    3    3    3    1    4    4    1    3    4    2    3    2    2    4    2    2    4    1    4    3    2    3    3    4    2    4    1    3    2    3    2    3    4    2    1    3    1    4    4   
92  3    3    1    3    1    2    2    4    2    3    4    3    3    3    2    2    1    3    3    2    4    2    1    4    4    4    1    1    2    1    2    4    2    2    1    4    2    3    3    3    4    1    2    3    1    1    3    3    3    2   
93  1    4    1    4    2    3    3    1    1    1    2    2    4    2    2    2    2    2    2    2    4    3    2    1    2    4    1    3    3    1    2    1    2    2    2    1    2    4    3    4    4    2    1    1    3    1    1    1    4    3   
94  3    2    3    3    2    4    4    3    1    4    2    4    3    3    2    3    2    3    3    2    4    4    4    1    3    4    3    3    1    3    1    1    1    2    3    4    4    4    1    4    2    2    2    2    4    1    2    1    1    4   
95  3    3    2    3    3    3    1    4    4    1    2    4    2    2    1    2    4    3    4    4    1    1    2    3    1    2    2    4    2    4    2    2    1    3    2    2    4    4    2    1    1    3    4    4    2    4    4    4    2    2   
96  3    1    1    2    4    2    1    2    3    1    2    1    1    2    3    4    2    3    2    4    1    4    2    4    4    2    1    2    2    3    2    4    2    3    4    3    4    2    2    2    1    1    1    3    3    3    2    1    4    2   
97  4    2    2    1    1    2    4    3    1    4    4    1    3    2    3    1    2    4    1    3    3    3    4    2    4    2    4    2    2    3    2    2    3    3    1    2    2    4    4    3    1    1    4    2    1    3    3    3    3    4   
98  3    2    2    1    4    2    3    1    1    1    1    1    1    2    3    2    2    3    2    4    4    2    1    1    3    1    4    1    2    1    4    3    4    1    4    3    2    2    3    3    2    4    3    4    1    4    4    4    3    4   
99  4    1    2    1    4    1    4    2    2    1    1    2    1    3    2    2    1    1    1    1    4    4    3    2    4    2    1    4    1    2    4    1    4    3    2    4    2    2    2    1    2    1    3    3    1    2    3    2    1    2   
;
end;
