0   40   17   25   15   14   36   18   11   38   43   18   41   27   10   11   48   41   43   14   41   34   35   47   36   47   20   14   41   29   39   43   17   43   35   37   44   13   26   45   27   13   17   35   47   14   33   37   18   44   42   14   23   44   16   33   38   31   37   36   13   19   41   48   20   17   35   42   44   43   49   41   41   20   26   45   29   19   31   38   46   15   49   40   31   38   25   21   35   18   35   33   32   39   38   40   45   28   48   17   27  
1   14   24   20   28   21   19   34   38   26   24   18   37   12   15   42   46   46   42   22   10   44   15   47   28   38   35   46   31   23   23   18   18   17   26   15   36   44   42   42   17   45   45   49   49   48   25   13   40   34   30   34   35   35   27   44   16   26   20   16   25   21   11   38   30   49   20   37   46   13   28   32   27   49   25   12   39   33   11   40   28   26   21   48   33   33   38   10   26   41   49   44   22   16   46   32   24   49   49   28   14  
2   27   11   33   42   48   30   41   23   29   42   45   10   31   15   47   48   46   22   14   10   25   23   11   37   36   28   14   31   41   31   42   23   27   20   14   29   28   15   29   22   29   19   30   11   41   42   16   10   11   24   34   42   41   40   14   43   22   15   39   17   22   16   39   47   11   11   40   27   49   25   19   46   49   48   28   29   13   28   21   19   45   10   18   43   36   26   27   19   21   26   19   47   41   31   34   46   48   47   46   47  
3   35   33   45   47   27   11   47   20   29   22   22   28   47   43   46   16   38   37   22   32   49   14   41   34   15   39   25   49   16   28   42   45   35   13   21   20   23   19   25   39   24   42   14   46   24   47   35   24   25   38   15   30   33   44   38   12   42   47   31   36   35   12   36   31   10   10   24   25   28   41   45   23   38   14   41   27   16   49   22   48   31   22   28   49   19   36   29   43   39   41   44   18   38   14   37   15   30   17   18   20  
4   48   21   18   35   25   20   36   29   27   40   37   16   32   11   34   29   45   42   28   27   14   28   12   40   21   30   30   42   24   10   26   38   33   49   47   44   35   10   49   33   46   32   48   29   21   40   25   11   11   44   20   40   42   43   18   19   48   35   32   42   48   34   48   49   33   25   26   23   33   38   43   15   12   30   24   49   24   21   23   48   16   35   44   21   36   20   33   35   43   10   28   12   26   26   31   11   30   45   19   29  
5   13   18   32   48   41   22   46   37   45   49   40   34   22   21   44   22   16   33   33   45   24   23   48   32   20   40   10   35   21   32   44   45   46   12   17   12   28   19   25   35   42   15   37   10   40   38   38   33   14   38   11   29   27   44   15   35   13   33   47   49   38   21   23   29   23   43   13   11   19   30   44   36   46   43   23   39   31   37   44   12   45   48   10   27   17   47   24   27   27   38   24   19   16   24   17   46   34   44   11   34  
6   19   22   28   39   25   38   43   42   40   46   20   34   10   20   26   33   47   39   25   33   24   28   22   34   42   46   16   10   47   35   49   17   41   29   40   36   44   33   44   30   27   27   14   10   14   29   47   18   15   14   17   23   14   34   25   32   43   49   12   45   14   48   40   19   10   48   19   12   36   39   41   46   18   44   46   37   29   36   22   21   20   40   20   33   40   12   13   22   14   42   29   26   42   28   14   42   34   11   27   35  
7   19   47   25   32   45   39   49   39   12   31   42   30   33   37   30   33   49   45   12   16   39   10   47   31   24   15   47   45   48   49   33   16   22   33   47   37   20   26   24   30   48   42   37   34   37   11   39   32   21   26   38   32   18   45   42   26   49   46   26   49   23   41   49   43   34   42   19   49   39   12   49   16   41   48   14   41   19   41   16   39   35   21   31   11   22   23   13   34   45   21   17   35   28   34   11   41   27   10   47   33  
8   14   12   21   30   29   14   33   23   24   11   17   39   20   33   14   34   23   13   11   39   10   20   42   11   14   15   32   12   33   35   30   37   10   28   23   48   17   23   17   10   10   47   12   46   46   49   29   16   11   41   44   45   39   10   23   30   19   10   32   15   10   19   10   36   39   35   40   27   25   30   26   22   39   31   14   10   13   45   20   41   45   29   13   42   29   24   15   26   49   15   31   41   28   16   16   46   19   19   19   37  
9   26   34   16   22   27   43   19   34   28   28   17   13   23   15   47   45   32   24   13   16   16   28   19   18   17   38   40   48   28   30   38   45   21   34   43   21   38   44   25   38   48   28   39   20   43   21   42   45   24   23   15   30   39   30   30   17   10   49   37   24   17   10   24   32   46   32   15   49   37   35   39   33   45   29   20   45   20   47   31   48   40   13   45   31   29   26   15   41   23   43   42   35   11   40   48   35   14   16   18   23  
10  32   37   18   40   21   22   38   25   48   33   12   27   20   41   45   15   41   43   38   48   33   44   14   41   22   17   37   39   15   34   24   12   43   33   16   41   10   31   49   14   20   38   20   29   10   49   45   25   41   13   40   34   46   16   12   12   16   10   12   11   34   47   15   32   16   43   37   29   37   27   23   35   46   28   22   47   21   47   29   46   35   29   11   27   48   33   39   14   25   22   16   47   39   45   29   26   17   34   22   40  
11  45   49   48   31   35   19   47   25   30   38   14   31   47   47   37   17   33   28   38   26   46   11   45   49   26   28   25   49   40   21   28   12   49   17   21   17   41   38   49   45   46   29   46   45   23   15   48   13   15   19   34   20   13   15   38   10   18   49   20   22   18   23   34   39   16   35   12   43   46   31   46   24   37   48   18   40   37   29   37   27   21   47   43   28   12   15   15   45   43   14   44   21   28   43   45   46   49   49   20   27  
12  39   29   33   37   12   38   14   29   23   30   11   12   34   36   24   36   27   13   31   14   30   32   20   15   43   33   13   11   44   36   20   20   16   38   13   37   35   49   41   39   18   17   12   21   28   14   27   11   48   46   23   16   39   25   16   31   44   12   16   27   12   14   26   23   27   26   40   17   28   13   20   13   26   17   14   38   10   16   36   38   44   33   12   47   31   14   14   49   21   11   23   42   45   22   34   30   34   49   47   36  
13  11   13   39   39   18   35   46   47   49   23   42   22   34   34   13   10   29   18   18   21   32   48   22   17   31   13   31   44   27   45   23   28   12   48   24   18   14   29   20   38   39   47   12   24   21   18   31   28   15   21   11   47   47   13   29   17   35   41   37   24   37   23   41   20   27   15   37   44   30   39   31   37   13   13   47   44   18   22   19   45   37   18   19   24   14   23   10   27   10   36   25   49   11   28   43   13   42   29   34   39  
14  19   17   15   41   42   49   49   31   28   49   16   27   31   25   44   10   17   49   22   30   22   46   40   29   13   48   11   35   31   42   40   37   27   26   28   25   15   29   13   18   38   23   22   22   41   28   26   43   17   42   47   31   49   44   19   40   36   13   49   29   20   27   45   22   17   44   11   16   19   13   21   17   25   27   41   35   22   12   16   24   44   19   46   38   36   39   24   23   32   20   24   48   19   38   24   23   22   17   16   16  
15  28   12   44   41   49   24   32   10   23   29   35   20   11   42   30   33   47   39   40   44   45   29   45   44   42   22   29   15   10   19   45   10   27   33   32   20   41   44   20   13   18   37   47   16   20   17   18   20   46   43   19   13   23   25   17   29   18   33   38   15   47   15   31   26   10   42   27   27   34   21   15   41   10   46   33   23   16   35   22   26   35   21   20   26   14   17   35   26   26   13   32   13   45   10   48   14   30   45   28   44  
16  37   39   33   10   13   31   11   16   27   17   40   27   33   42   17   42   39   13   13   14   40   25   43   48   40   27   20   29   19   46   10   36   31   26   37   44   24   35   10   21   22   29   49   33   22   31   34   10   26   19   48   31   28   26   32   42   43   18   38   24   15   18   29   46   17   31   23   11   34   37   43   41   20   33   46   47   29   32   10   36   20   16   42   11   44   41   28   15   40   44   40   18   35   21   37   23   35   45   10   11  
17  28   15   30   48   11   21   34   36   35   22   26   11   39   45   26   45   25   16   43   22   37   20   32   10   49   44   29   24   13   34   44   45   18   27   34   49   34   48   13   37   16   26   19   46   34   27   27   11   21   10   22   42   12   49   23   47   11   25   45   25   16   47   18   14   46   10   13   16   44   11   23   28   34   20   49   29   47   34   27   16   49   47   31   47   18   47   10   24   27   48   26   34   13   39   33   16   12   41   29   29  
18  32   24   32   49   30   40   40   21   43   24   11   13   18   42   39   39   22   39   13   29   40   22   33   12   24   37   46   42   42   30   31   26   25   41   45   34   27   10   15   41   24   49   24   35   14   17   48   22   38   35   38   39   17   24   47   48   48   44   26   31   31   42   39   31   11   30   49   48   46   46   14   43   39   23   22   22   13   47   44   38   24   28   22   12   45   34   16   34   45   28   20   42   14   34   31   24   33   15   45   11  
19  42   34   28   10   35   22   32   27   10   40   28   11   37   16   43   47   49   46   36   30   46   10   12   37   49   21   29   30   25   45   36   33   47   45   12   11   48   44   33   13   11   32   11   47   39   45   35   22   48   23   41   31   37   39   31   48   41   46   33   37   21   22   38   37   22   33   36   40   22   47   13   12   25   22   40   19   22   21   36   13   27   47   33   22   39   32   30   40   17   16   26   45   49   36   13   38   39   46   25   24  
20  16   48   45   45   48   40   37   15   40   22   40   18   18   49   39   14   23   19   44   16   23   40   45   13   47   28   38   32   30   42   13   16   22   41   40   26   29   49   17   16   14   39   19   14   48   18   12   29   46   20   24   12   20   28   19   45   26   32   26   43   48   16   13   13   23   23   42   26   12   32   36   35   34   23   48   24   29   45   48   47   40   46   29   46   43   13   27   36   11   24   44   46   34   24   12   46   22   36   33   35  
21  18   11   22   18   17   10   19   20   41   10   20   10   37   14   19   36   14   20   29   27   28   43   29   39   44   39   43   16   11   26   18   28   35   11   49   42   32   46   10   17   17   44   24   45   40   25   32   41   29   49   21   44   18   19   35   36   33   38   26   34   40   12   27   22   48   10   18   38   13   45   39   33   23   47   35   38   35   32   38   36   29   49   26   35   46   10   28   45   42   33   30   15   24   42   32   28   26   18   41   28  
22  33   23   33   11   17   28   38   12   41   49   49   35   29   18   19   37   24   30   21   19   48   21   21   29   22   10   47   45   17   25   10   32   48   43   19   34   10   15   28   36   36   28   22   28   27   14   34   27   31   34   47   25   44   19   24   34   17   37   49   43   16   10   45   38   20   19   28   33   20   12   13   16   19   14   40   16   12   18   28   13   19   34   16   21   35   35   30   22   21   10   44   22   37   19   49   22   46   11   38   34  
23  24   14   14   17   26   43   36   48   12   43   23   43   41   37   42   45   27   16   18   31   33   47   48   36   30   17   46   21   31   18   10   20   47   37   30   41   33   20   37   24   31   31   17   45   14   38   17   23   19   13   38   21   32   38   23   14   49   11   25   32   39   44   36   35   46   33   17   47   23   31   15   10   16   33   15   27   13   15   30   35   26   25   31   42   43   29   31   30   48   37   30   17   47   21   37   34   38   44   42   45  
24  42   35   30   48   12   43   38   41   23   37   17   42   21   29   47   19   46   48   12   48   45   36   10   24   10   38   26   13   39   35   19   32   39   42   15   19   15   25   21   21   15   40   37   49   44   45   15   47   10   15   34   20   42   32   37   21   28   10   48   26   47   29   33   44   27   11   33   22   35   15   32   21   44   13   45   18   33   43   45   11   41   10   16   22   19   11   10   12   47   17   40   21   45   39   31   38   26   42   44   22  
25  30   11   14   13   38   23   35   16   46   43   23   18   34   15   14   13   31   12   49   42   23   24   27   42   15   32   34   30   24   10   25   48   40   13   30   23   31   20   17   16   31   17   31   39   26   36   38   21   30   41   43   31   36   22   40   44   33   35   12   38   48   44   43   23   14   26   13   25   36   47   24   20   26   30   12   45   31   23   40   25   24   40   18   26   27   33   47   23   37   17   38   16   14   20   32   43   48   32   44   40  
26  13   23   16   32   25   36   23   22   11   48   18   22   10   32   43   11   24   43   18   45   45   10   28   46   47   15   24   10   16   47   38   14   48   12   37   11   33   25   34   45   27   16   21   24   46   28   31   42   45   17   34   42   23   17   19   12   13   11   27   21   28   45   49   46   37   44   14   28   49   33   16   34   48   11   17   27   20   14   10   49   30   29   19   36   19   28   36   31   26   20   42   49   46   48   11   30   28   42   48   16  
27  14   34   40   19   29   21   32   32   19   23   47   19   38   11   42   40   29   14   25   45   42   48   15   35   22   18   10   45   21   43   41   18   13   29   30   20   45   24   49   39   48   46   25   26   24   33   15   26   40   42   17   40   31   48   29   34   15   25   41   46   44   41   16   14   46   26   41   10   21   33   16   21   33   47   35   45   38   21   46   19   40   18   19   29   15   47   43   27   37   17   38   46   31   42   43   18   22   33   42   49  
28  46   12   38   34   25   10   16   45   30   21   14   24   37   39   37   39   13   15   46   23   13   45   41   44   10   45   23   24   19   41   37   15   25   33   48   25   26   29   10   48   46   26   18   12   24   32   25   32   48   34   43   44   23   17   39   11   20   27   44   24   42   22   32   40   27   10   27   11   46   10   24   33   44   44   38   28   33   17   32   27   16   40   30   12   11   26   40   43   15   21   17   22   20   41   10   12   42   13   47   10  
29  37   34   46   22   10   38   33   44   14   26   31   20   12   37   29   23   37   41   25   17   25   11   32   15   15   24   20   30   12   22   25   27   30   30   29   45   48   27   28   41   24   16   37   31   16   39   12   15   30   20   43   39   45   21   35   40   43   39   22   38   22   14   49   44   41   28   43   19   26   36   13   15   11   10   44   30   18   32   40   39   18   17   43   36   11   23   41   33   37   14   11   22   41   48   17   27   47   44   35   10  
30  30   33   34   46   19   38   44   13   13   14   19   49   49   39   12   32   31   10   44   16   36   44   44   10   24   25   31   14   47   11   11   14   21   28   42   30   16   22   14   11   10   43   42   32   45   20   43   27   37   36   37   40   16   35   45   26   18   37   38   48   40   37   27   24   18   37   39   40   49   19   28   33   25   34   24   47   28   16   33   29   48   24   48   10   20   37   40   15   29   17   11   19   16   26   26   27   38   48   33   42  
31  15   43   40   10   11   30   19   30   35   12   44   37   45   16   14   38   43   19   19   20   33   39   18   14   44   10   28   37   48   39   14   25   49   47   15   25   23   40   47   14   32   13   13   14   49   39   42   32   18   38   31   19   17   49   24   27   36   38   31   17   15   23   38   28   17   32   47   18   14   16   20   38   36   17   20   34   13   42   33   44   20   13   40   12   45   43   24   28   40   49   15   35   30   17   14   41   49   23   10   43  
32  32   48   39   47   46   47   47   22   36   35   39   36   11   14   23   46   17   37   14   20   14   19   20   36   47   18   28   19   20   12   38   40   22   39   25   18   47   28   10   23   19   45   30   47   28   27   41   17   28   31   10   43   18   23   18   44   32   12   24   40   12   11   39   13   25   31   47   36   42   20   25   38   37   23   41   16   21   10   40   42   28   45   27   28   39   36   47   14   21   26   17   34   48   46   38   37   49   11   22   22  
33  27   13   11   38   17   15   14   45   42   10   36   41   30   18   36   37   33   38   30   48   35   47   23   49   36   12   31   19   21   19   21   38   12   27   30   31   41   29   22   26   22   35   39   41   43   26   23   45   20   22   22   40   28   14   29   11   23   47   31   42   31   24   31   33   43   45   39   13   10   30   38   41   13   30   24   17   42   34   20   18   12   36   18   23   20   46   33   14   28   43   29   20   33   25   47   15   29   47   29   28  
34  35   30   39   26   37   39   19   11   45   49   17   35   43   19   12   24   32   46   31   14   41   43   12   47   32   32   35   47   13   37   11   31   39   13   34   31   22   40   30   16   12   12   27   13   24   12   19   35   32   43   15   32   28   26   15   14   33   46   27   39   18   24   33   42   15   26   33   41   18   43   16   35   38   37   48   12   33   30   17   32   11   21   12   27   17   29   38   18   43   10   43   23   10   23   18   18   44   42   40   25  
35  19   18   20   43   33   42   15   33   11   28   45   13   12   44   10   26   46   24   35   10   40   38   47   43   14   19   21   23   47   40   11   45   29   49   26   17   49   43   49   21   27   10   18   31   35   49   27   33   34   41   43   12   17   21   35   20   21   24   32   13   35   40   47   13   19   17   34   41   11   34   13   24   12   23   20   41   20   36   39   25   42   23   13   45   30   27   37   22   47   27   49   49   19   23   49   31   13   17   14   11  
36  20   36   15   10   25   21   27   32   15   14   42   41   19   16   10   17   11   25   33   47   11   22   19   23   17   15   13   30   20   16   42   44   35   25   20   40   23   44   47   33   47   46   24   42   13   46   20   18   37   20   18   41   22   38   21   40   25   45   22   48   48   15   28   20   49   37   17   42   14   23   30   14   29   37   16   47   36   31   45   29   27   20   23   29   45   44   39   32   20   29   30   17   22   39   36   20   42   47   26   47  
37  40   24   28   37   17   15   20   19   13   36   36   28   10   28   48   40   46   43   21   10   15   42   36   49   16   25   38   45   16   33   18   27   17   33   19   46   47   47   25   31   38   13   11   14   43   35   20   36   27   33   29   42   22   28   48   33   29   33   12   27   42   19   21   47   45   32   40   13   17   40   33   38   42   37   23   38   28   36   48   10   28   24   37   15   26   30   15   31   37   44   21   22   28   41   39   19   45   18   23   48  
38  29   36   47   36   21   25   29   30   15   17   34   31   20   30   20   45   18   35   47   11   27   20   45   48   16   45   10   36   22   41   23   23   23   18   28   43   17   43   36   28   31   20   22   30   25   43   29   31   11   49   25   29   10   31   18   10   22   46   21   33   38   11   18   15   11   38   15   22   43   21   42   31   18   28   15   27   36   43   13   25   17   16   12   40   12   39   29   15   40   13   25   24   30   12   27   12   47   48   34   16  
39  28   31   24   26   21   39   17   26   18   25   36   33   26   43   10   45   30   24   19   14   18   16   23   28   19   38   38   30   15   46   41   40   13   21   28   15   21   34   47   19   46   29   36   24   20   12   13   16   38   46   12   49   47   20   28   22   16   12   22   29   28   19   26   13   19   30   28   24   12   37   22   19   31   25   37   47   41   17   41   27   22   23   19   46   37   25   30   39   49   36   48   46   28   40   20   26   43   21   17   22  
40  23   47   35   21   31   14   45   20   49   38   21   28   26   30   25   41   17   42   31   38   47   42   27   27   35   12   49   48   31   11   11   43   17   29   37   35   13   49   46   46   44   16   31   22   44   21   15   22   16   23   19   21   47   15   40   40   49   26   42   34   48   10   28   37   42   46   26   25   32   17   24   24   36   33   37   10   26   36   20   40   36   38   34   38   22   24   16   41   29   22   47   18   34   35   21   25   33   23   44   10  
41  37   20   16   22   34   43   47   42   21   37   11   25   17   21   32   22   15   13   21   30   20   31   22   33   20   37   41   30   10   42   26   18   35   45   14   17   38   44   13   25   26   13   38   49   31   13   34   23   12   15   43   24   10   20   30   22   21   24   14   14   44   45   47   13   12   34   34   45   33   32   20   19   27   38   33   21   45   10   30   27   12   14   32   24   22   27   12   47   43   42   34   38   35   49   25   25   47   13   14   40  
42  34   12   13   20   47   32   11   26   14   33   13   25   17   32   23   41   24   11   34   16   21   22   13   27   29   33   43   37   15   16   40   40   11   28   37   42   49   28   26   42   23   20   24   35   31   22   42   25   42   22   10   49   43   38   35   18   22   27   25   11   41   11   39   12   43   12   17   23   28   29   48   42   39   42   31   27   15   23   42   37   12   49   19   27   17   38   29   16   23   38   26   44   15   17   14   23   24   40   43   22  
43  13   13   35   49   19   27   43   23   34   34   43   37   18   24   31   16   42   13   32   15   30   31   16   47   20   37   46   21   35   25   15   10   47   32   26   23   13   31   48   28   38   22   24   32   49   16   41   46   12   45   36   23   17   39   47   15   47   24   39   28   16   48   23   21   44   21   39   26   11   10   23   37   41   29   18   21   15   41   34   22   41   21   13   22   28   22   23   21   20   49   12   42   36   31   32   46   13   11   21   25  
44  21   40   49   37   24   27   14   21   21   30   19   27   45   24   48   14   29   15   40   22   34   14   16   44   31   18   25   49   25   11   47   37   29   19   38   24   17   48   42   35   30   43   44   23   43   13   11   24   18   33   45   28   28   11   33   24   25   42   37   45   18   34   16   36   27   25   42   24   34   18   28   26   10   48   34   32   20   44   40   36   40   16   44   49   24   20   47   47   39   23   21   45   38   19   34   10   47   21   14   32  
45  29   18   49   30   36   21   42   47   17   46   12   27   44   30   19   49   15   40   17   14   45   15   25   29   22   15   38   11   34   14   16   25   44   27   31   23   36   10   22   19   42   30   37   10   43   49   14   30   17   22   15   31   33   24   29   49   27   13   35   13   19   17   37   16   49   47   29   19   41   32   34   11   48   49   41   32   39   13   37   25   25   15   35   19   34   45   12   34   41   30   34   34   44   41   27   33   44   34   15   20  
46  44   20   24   23   20   41   45   15   20   11   49   37   17   23   12   23   36   32   22   29   40   39   37   32   27   30   12   12   19   45   33   21   39   21   32   32   20   27   33   38   46   20   22   24   16   15   39   22   21   29   21   26   21   29   11   10   39   29   19   14   37   23   46   20   24   18   30   25   26   37   46   47   35   46   43   46   38   22   47   49   14   39   44   46   23   33   15   37   17   25   21   23   28   36   37   34   21   40   48   44  
47  47   25   49   12   41   44   44   46   30   18   14   20   33   21   42   15   21   47   37   16   17   23   26   37   35   39   27   34   24   25   49   33   28   17   30   49   29   41   19   31   14   45   46   45   15   18   30   20   17   15   30   22   45   48   21   37   18   36   42   39   10   17   48   12   24   19   24   32   46   44   32   40   49   29   26   38   21   18   13   29   34   32   34   45   14   28   22   11   30   22   16   20   33   21   30   38   10   35   43   20  
48  48   39   18   37   31   10   45   30   14   43   32   15   43   37   45   17   31   34   47   45   10   47   25   12   43   26   44   35   10   34   48   46   30   13   39   45   30   18   41   26   35   39   39   22   49   40   40   47   18   32   39   48   34   47   33   13   21   12   34   38   40   12   49   16   36   26   20   23   22   48   15   49   10   37   27   48   43   28   24   38   10   31   17   23   19   41   36   39   18   48   20   18   48   39   24   36   25   33   36   42  
49  16   45   10   35   26   23   23   42   45   40   36   20   38   32   39   24   15   48   13   26   40   13   46   47   12   22   43   37   36   49   28   27   12   21   26   32   28   32   19   33   46   31   29   15   38   36   19   47   47   47   48   32   33   14   35   45   37   46   27   11   47   24   18   47   15   11   43   45   24   32   31   12   29   31   26   27   23   25   10   15   41   29   30   47   13   28   38   30   23   17   19   44   19   16   14   44   40   38   48   43  
;
end;
